# Ensemble size: 100, Steps: 5000, Burn in steps: 0, Samples: 100
# L = 8, Lz = 4, T = 3.000, Jz = 0.1000
step,H,H^2
0,0.776000,453.845600,
50,-135.176000,18652.802400,
100,-147.540000,22178.208800,
150,-149.532000,22962.568800,
200,-152.832000,23989.346400,
250,-157.376000,25174.448800,
300,-156.500000,24914.762400,
350,-155.128000,24662.018400,
400,-158.312000,25578.848800,
450,-156.836000,25175.722400,
500,-158.720000,25763.706400,
550,-158.012000,25485.684000,
600,-160.848000,26532.612000,
650,-160.852000,26485.500000,
700,-160.184000,26285.903200,
750,-161.372000,26583.594400,
800,-160.876000,26602.813600,
850,-157.648000,25402.733600,
900,-158.496000,25589.991200,
950,-156.952000,25089.604000,
1000,-158.176000,25576.330400,
1050,-161.724000,26862.661600,
1100,-157.836000,25383.069600,
1150,-159.748000,26189.212000,
1200,-162.520000,27053.909600,
1250,-157.268000,25341.338400,
1300,-157.800000,25570.055200,
1350,-159.948000,26274.468000,
1400,-156.484000,25073.703200,
1450,-158.368000,25522.677600,
1500,-156.996000,25139.426400,
1550,-158.496000,25600.156000,
1600,-154.224000,24358.047200,
1650,-156.440000,25089.296800,
1700,-159.084000,25937.828000,
1750,-161.120000,26557.589600,
1800,-160.584000,26353.772000,
1850,-160.308000,26167.197600,
1900,-158.284000,25572.532000,
1950,-162.040000,26840.912800,
2000,-157.012000,25297.879200,
2050,-158.076000,25492.367200,
2100,-159.392000,26077.543200,
2150,-160.820000,26418.634400,
2200,-156.368000,25057.063200,
2250,-156.764000,25223.375200,
2300,-158.732000,25870.736800,
2350,-159.084000,25965.591200,
2400,-155.708000,24844.762400,
2450,-155.336000,24666.447200,
2500,-153.172000,24074.279200,
2550,-159.012000,25855.773600,
2600,-158.728000,25798.356000,
2650,-157.728000,25467.244000,
2700,-161.924000,26891.196000,
2750,-155.348000,24830.287200,
2800,-160.120000,26271.631200,
2850,-158.708000,25908.248800,
2900,-158.168000,25687.450400,
2950,-159.172000,25868.583200,
3000,-158.744000,25781.765600,
3050,-155.604000,24805.082400,
3100,-158.148000,25538.044000,
3150,-158.092000,25642.988000,
3200,-160.508000,26374.279200,
3250,-155.672000,24972.024800,
3300,-159.624000,26287.477600,
3350,-158.396000,25587.458400,
3400,-162.120000,26860.287200,
3450,-157.956000,25432.794400,
3500,-154.708000,24448.644000,
3550,-157.792000,25472.314400,
3600,-158.856000,25854.020000,
3650,-158.876000,25825.698400,
3700,-160.000000,26248.908000,
3750,-155.952000,24803.143200,
3800,-158.876000,25787.720800,
3850,-155.460000,24596.952800,
3900,-158.516000,25684.429600,
3950,-158.800000,25693.429600,
4000,-158.516000,25902.677600,
4050,-162.284000,27086.087200,
4100,-159.072000,26015.836000,
4150,-158.136000,25573.247200,
4200,-159.064000,25829.468000,
4250,-159.824000,26173.604000,
4300,-156.720000,25244.237600,
4350,-160.116000,26300.565600,
4400,-159.148000,25959.709600,
4450,-159.604000,26169.605600,
4500,-160.164000,26154.292000,
4550,-159.780000,26275.181600,
4600,-158.040000,25451.399200,
4650,-160.232000,26202.426400,
4700,-163.452000,27376.266400,
4750,-163.880000,27641.511200,
4800,-158.740000,25780.821600,
4850,-162.252000,27021.088800,
4900,-159.632000,26357.127200,
4950,-160.976000,26560.880800,
