# Ensemble size: 100, Steps: 5000, Burn in steps: 0, Samples: 100
# L = 8, Lz = 4, T = 2.625, Jz = 0.1000
step,H,H^2
0,-0.444000,502.569600,
50,-150.344000,23033.254400,
100,-161.160000,26413.024000,
150,-168.020000,28790.476800,
200,-174.252000,30837.272000,
250,-175.856000,31499.249600,
300,-178.088000,32191.851200,
350,-182.960000,33934.916800,
400,-184.980000,34730.452800,
450,-185.284000,34978.891200,
500,-181.048000,33341.075200,
550,-184.892000,34804.024000,
600,-185.520000,34976.097600,
650,-186.312000,35234.481600,
700,-187.192000,35538.688000,
750,-183.052000,34162.953600,
800,-182.864000,33938.884800,
850,-187.308000,35607.667200,
900,-185.620000,35114.932800,
950,-188.708000,36297.840000,
1000,-184.836000,34727.318400,
1050,-190.524000,36990.944000,
1100,-190.776000,37072.361600,
1150,-191.756000,37303.136000,
1200,-189.656000,36482.979200,
1250,-190.884000,37033.467200,
1300,-189.740000,36717.990400,
1350,-190.800000,37101.040000,
1400,-187.692000,35759.913600,
1450,-182.616000,33888.772800,
1500,-183.920000,34309.574400,
1550,-186.756000,35425.696000,
1600,-186.776000,35496.891200,
1650,-187.596000,35965.942400,
1700,-185.516000,35015.436800,
1750,-185.772000,35190.118400,
1800,-189.524000,36512.488000,
1850,-189.588000,36554.544000,
1900,-186.592000,35295.432000,
1950,-191.188000,37112.500800,
2000,-190.212000,36765.364800,
2050,-191.528000,37271.032000,
2100,-189.052000,36395.052800,
2150,-189.900000,36614.324800,
2200,-187.684000,35882.734400,
2250,-188.468000,36302.891200,
2300,-186.292000,35213.728000,
2350,-187.868000,35968.088000,
2400,-186.544000,35439.963200,
2450,-191.104000,37122.670400,
2500,-192.380000,37679.692800,
2550,-190.468000,36876.777600,
2600,-187.640000,35768.400000,
2650,-185.716000,35049.024000,
2700,-190.992000,37116.752000,
2750,-190.344000,37101.036800,
2800,-195.816000,39008.473600,
2850,-190.272000,37004.744000,
2900,-194.672000,38501.016000,
2950,-185.732000,35100.776000,
3000,-190.476000,36925.832000,
3050,-192.416000,37746.328000,
3100,-192.104000,37584.406400,
3150,-191.156000,37134.123200,
3200,-188.484000,36146.921600,
3250,-184.148000,34535.742400,
3300,-183.920000,34492.942400,
3350,-186.500000,35281.052800,
3400,-188.060000,36124.779200,
3450,-189.280000,36377.248000,
3500,-186.180000,35242.232000,
3550,-187.860000,35876.667200,
3600,-183.704000,34342.560000,
3650,-185.164000,34944.531200,
3700,-183.776000,34399.099200,
3750,-182.340000,33941.244800,
3800,-185.288000,34834.886400,
3850,-187.100000,35626.459200,
3900,-185.064000,34877.172800,
3950,-187.740000,35797.587200,
4000,-185.972000,35045.854400,
4050,-183.904000,34392.158400,
4100,-187.460000,35595.451200,
4150,-187.584000,35747.880000,
4200,-187.032000,35609.851200,
4250,-188.564000,36120.752000,
4300,-186.944000,35631.384000,
4350,-188.816000,36308.641600,
4400,-186.616000,35487.161600,
4450,-189.128000,36401.729600,
4500,-190.776000,37073.825600,
4550,-190.076000,36918.318400,
4600,-187.364000,35891.968000,
4650,-186.580000,35514.755200,
4700,-189.584000,36444.780800,
4750,-187.340000,35489.464000,
4800,-189.832000,36552.238400,
4850,-189.492000,36569.668800,
4900,-188.656000,36077.256000,
4950,-185.568000,34978.172800,
